"83","PE1702O","Montaje","Nacional","240","50-60 Hz","125 V~","1.4","252","Poste Acero, Farol Aluminio ","CRISTAL","Oxido","N/A","54","N/A","N/A","N/A","N/A","E27","3",,"80 x 2.4 m","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"84","C2035-3/NE","Techo","Wingmei","120","50-60 Hz","125 V~","0.3","126","Acero","Cristal","Negro","N/A","20","N/A","N/A","N/A","N/A","E27","3",,"59 x 23x 16","N/A","Incandescente","Opcional","Interior","S/C",,,,"NUEVO 2019"
"85","C2035-3/CR","Techo","Wingmei","120","50-60 Hz","125 V~","0.3","126","Acero","Cristal","Cromo","N/A","20","N/A","N/A","N/A","N/A","E27","3",,"59 x 23x 16","N/A","Incandescente","Opcional","Interior","S/C",,,,"NUEVO 2019"
"86","SPMD/S","Techo","Nacional","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"35 Ø x 15.4","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"87","P811/CH","Techo","Nacional","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Chocolate","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"40.2 Ø x15 ","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"88","P811/S","Techo","Nacional","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"40.2 Ø x15 ","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"89","JB11-16","Techo","Wingmei","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"39.5 Ø x 13 ( 34.5 Ø  BASE ) ","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"90","BL50/S","Techo","Guanyao Glass","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"41 Ø x 10  ( 30 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"91","BL50/B","Techo","Guanyao Glass","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"41 Ø x 10  ( 30 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"92","V.E.C","Ventilador","Tempo","100","50-60 Hz","127 V~","0.8","105","Acero","N/A","BLANCO","N/A","20","N/A","N/A","N/A","N/A","NA","NA",,"56"" ( 142.24 cm)  x 62 ","N/A","N/A","N/A","Interior","S/C",,,,"DESCONTINUADO"
"93","VINDGD","Ventilador","Tempo","100","50-60 Hz","127 V~","0.8","105","Acero","N/A","BLANCO","N/A","20","N/A","N/A","N/A","N/A","NA","NA",,"56"" ( 142.24 cm)  x 62 ","N/A","N/A","N/A","Interior","S/C",,,,"A"
"94","A1082-2","Muro","World of Ligths","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","VERDE ANTIGUO","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"40 x 31","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"95","A2029-2/CO","Muro","World of Ligths","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Café obscuro","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"36 x 17 x 18.5 (Ø 12.5 CRISTAL)","N/A","Incandescente","P45","Interior","S/C",,,,"B"
"96","A2029-2/S","Muro","World of Ligths","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"36 x 17 x 18.5 (Ø 12.5 CRISTAL)","N/A","Incandescente","P45","Interior","S/C",,,,"DESCONTINUADO"
"97","4101","Muro","Guanyao Glass","120","50-60 Hz","127 V~","0.9","126","Acero","Cristal","Cristal frost","N/A","23","N/A","N/A","N/A","N/A","E27","2",,"35 x 7 x 8","N/A","Incandescente","P45","Interior","S/C",,,,"A"
"98","3112","Muro","NCC","120","50-60 Hz","127 V~","0.9","126","Cristal","Cristal","CRISTAL DECORADO","N/A","23","N/A","N/A","N/A","N/A","E27","2",,"34.7 x Ø 5.7","N/A","Incandescente","P45","Interior","S/C",,,,"A"
"99","CFS1261/O","Techo","AUSTRE / GUIDO","120","50-60 Hz","127 V~","0.9","126","Acero Forjado","CRISTAL","Oxido","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"40 x 70, Base 13 (Cadena 45 de 1/8)","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"100","CFS1261/N","Techo","Nacional","120","50-60 Hz","127 V~","0.9","126","Acero Forjado","CRISTAL","Negro","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"40 x 70, Base 13 (Cadena 45 de 1/8)","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"101","HS-5017-2","Muro","Bonfire","100","50-60 Hz","127 V~","0.8","105","Acero","Cristal","Cromado","N/A","20","N/A","N/A","N/A","N/A","GU10","2",,"30 x 15 x ( Foco Ø 5.8 x 10 )","N/A","Incandescente/LED","GU10","Interior","S/C",,,,"A"
"102","P145/A","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","Antique","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"28 Ø x 10.5 ( 16.5 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"103","P145/S","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","SATINADO","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"28 Ø x 10.5 ( 16.5 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"104","P145/CH","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","CHOCOLATE","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"28  Ø x 10.5 ( 16.5 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"105","P185/CH","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","Chocolate","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"33.4 Ø x 12.5 ( 19.3 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"106","P185/S","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"33.4 Ø x 12.5 ( 19.3 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"107","P511/CH","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","Chocolate","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"22.8 Ø x 11.5 ( 14.8 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"108","P511/S","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"22.8 Ø x 11.5 ( 14.8 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"109","P611/CH","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","Chocolate","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"27.8  Ø x 16.5 ( 16.5 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"110","P611/S","Techo","Nacional","80","50-60 Hz","127 V~","0.6","84","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"27.8 Ø x 16.5 ( 16.5 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"111","5461/GF","Muro","YUYAO HILITE ELECTRIC CO., LTD","80","50-60 Hz","125 V~","0.6","84","Aluminio","ACRILICO","GRAFITO","N/A","54","N/A","N/A","N/A","N/A","E27","2",,"22.5 x 22 x 15.5 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"B"
"112","9268-GU10/BL","Muro","Fule","70","50-60 Hz","127 V~","0.5","73.5","Aluminio","Cristal","Blanco","N/A","44","N/A","N/A","N/A","N/A","GU10","2",,"6.8 x 15 x 9.2","N/A","Incandescente/LED","GU10","Exterior","S/C",,,,"NUEVO"
"113","7031-A","Muro","YUYAO HILITE ELECTRIC CO., LTD","70","50-60 Hz","127 V~","0.7","73.5","Acero Inox","Cristal","Inoxidable","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"6 Ø x 16 ( Base 10)","N/A","Incandescente/LED","GU10","Exterior","S/C",,,,"A"
"114","9270-GU10/BL","Muro","Maxwin","70","50-60 Hz","100-240 V~","0.7","73.5","Aluminio","Cristal","Blanco","N/A","54","N/A","N/A","N/A","N/A","GU10","2",," 8.3 x 20.8 x 9.1","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"115","9270-GU10/GF","Muro","Maxwin","70","50-60 Hz","100-240 V~","0.7","73.5","Aluminio","Cristal","Grafito","N/A","54","N/A","N/A","N/A","N/A","GU10","2",," 8.3 x 20.8 x 9.1","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"116","96292","Muro","World of Ligths","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","SATINADO","N/A","20","N/A","N/A","N/A","N/A","E27","2",,"43.5 x 20.8 x Ø 18.5","N/A","Incandescente","P45","Interior","S/C",,,,"DESCONTINUADO"
"117","V22154W/35","Muro","Wingmei","18","50-60 Hz","100-240 V~","0.18","18.9","Acero","Cristal","Cristal frost","N/A","23","N/A","N/A","N/A","N/A","E27","2",,"35 x 8 X 10.5 ","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"118","5466/GF","Muro","YUYAO HILITE ELECTRIC CO., LTD","30","50-60 Hz","100-240 V~","0.3","31.5","Aluminio","Cristal","Grafito","N/A","54","N/A","N/A","N/A","N/A","E27","2",,"24.5 x 24.5 x 9.5 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"119","5462/GF","Muro","YUYAO HILITE ELECTRIC CO., LTD","18","50-60 Hz","100-240 V~","0.2","18.9","Aluminio","Policarbonato","Grafito","N/A","54","N/A","N/A","N/A","N/A","E27","2",,"18 x 29 x 8.5 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"B"
"120","5463","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","18","50-60 Hz","100-240 V~","0.2","18.9","Aluminio","Policarbonato","Grafito","N/A","54","N/A","N/A","N/A","N/A","E27","2",,"18 x 29 x 8 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"C"
"121","2011-GU10/GF","Muro","Fule","70","50-60 Hz","100-240 V~","0.7","73.5","Aluminio","Policarbonato","Grafito","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"10 x 23.5 x 11","N/A","Incandescente/LED","GU10","Exterior","S/C",,,,"NUEVO"
"122","2013-GU10/GF","Muro","Fule","70","50-60 Hz","100-240 V~","0.7","73.5","Aluminio","Policarbonato","Grafito","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"11 x 23.5 x 11","N/A","Incandescente/LED","GU10","Exterior","S/C",,,,"NUEVO"
"123","9269-GU10/BL","Muro","HILITE","70","50-60 Hz","100-127 V~","0.7","73.5","Aluminio","Cristal","Blanco","N/A","65","N/A","N/A","N/A","N/A","GU10","2",,"Ø 10.6 x 21.4 x 14","N/A","Incandescente","Opcional","Exterior","S/C",,,,"NUEVO 2019"
"124","9271-GU10/BL","Muro","FULE","70","50-60 Hz","127 V~","0.7","73.5","Aluminio","Cristal","Blanco","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"10 x 16","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"125","9271-GU10/GF","Muro","FULE","70","50-60 Hz","127 V~","0.7","73.5","Aluminio","Cristal","Grafito","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"10 x 16","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"126","9273-GU10/GF","Muro","Fule","70","50-60 Hz","127 V~","0.7","73.5","Aluminio","Cristal","Grafito","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"9 x 16 x 5.5","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"127","9274-GU10/GF","Muro","Fule","70","50-60 Hz","127 V~","0.7","73.5","Aluminio","Cristal","Grafito","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"9 x 16 x 5.5","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"128","9272-GU10/GF","Muro","Fule","70","50-60 Hz","127 V~","0.7","73.5","Aluminio","Cristal","Grafito","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"6.3 x 16.5 x 10","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"129","9273-GU10/BL","Muro","Fule","70","50-60 Hz","127 V~","0.7","73.5","Aluminio","Cristal","BLANCO","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"9 x 16 x 5.5","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"130","9274-GU10/BL","Muro","Fule","70","50-60 Hz","127 V~","0.7","73.5","Aluminio","Cristal","Blanco","N/A","54","N/A","N/A","N/A","N/A","GU10","2",,"9 x 16 x 5.5","N/A","Incandescente","GU10","Exterior","S/C",,,,"NUEVO 2019"
"131","5001/N","Muro","Fule","60","50-60 Hz","127 V~","0.8","63","Aluminio","Cristal","Negro","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"25.4 x 12 cm","N/A","Incandescente","Opcional","Exterior","S/C",,,,"DESCONTINUADO"
"132","5001/B","Muro","Fule","60","50-60 Hz","127 V~","0.8","63","Aluminio","Cristal","Blanco","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"25.4 x 12 cm","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"133","5021/N","Muro","Fule","60","50-60 Hz","127 V~","0.8","63","Aluminio","Cristal","Negro","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"28 x 16 x 11 cm","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"134","5021/B","Muro","Fule","60","50-60 Hz","127 V~","0.8","63","Aluminio","Cristal","Blanco","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"28 x 16 x 11 cm","N/A","Incandescente","Opcional","Exterior","S/C",,,,"B"
"135","4542","Muro","Fule","60","50-60 Hz","127 V~","0.8","63","Aluminio","Cristal","Rustico","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"18.5 x 41.5 x 24 ( Base 21)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"136","6501","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","1","63","Aluminio","Cristal","Rustico","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"20 Ø x 43 x 33.5 ( Base 27)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"137","6502","Muro","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","100-240 V~","1","63","Aluminio","Cristal","Rustico","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"20 Ø x 39 x 37 ( Base 20 )","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"138","4544","Techo","FULE ","60","50-60 Hz","125 V~","0.8","63","Aluminio","Cristal","RUSTICO","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"18.5 x 32 + 57 Cable ( Base Ø 10.3)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"C"
"139","6504","Techo","YUYAO MAXWIN ELECTRIC CO., LTD","60","50-60 Hz","125 V~","1","63","Aluminio","Cristal","Rustico","N/A","54","N/A","N/A","N/A","N/A","E27","1",,"20Ø x 32 + 57 Cable (Base Ø 10.3)","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"140","CGDR","Control","Tempo","80","50-60 Hz","127 V~","0.6","84","Plastico","N/A","N/A","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"10 x 15.5 x 4.5","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"141","EM2010-E27/B","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","NA","Blanco","NA","20","NA","NA","NA","N/A","E27","1",,"12 Ø x 8.3 ","Ø 8.5","Incandescente","GX53SMD","Interior","S/C",,,,"DESCONTINUADO"
"142","EM2010-E27/S","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","NA","Satinado","NA","20","NA","NA","NA","N/A","E27","1",,"12 Ø x 8.3 ","Ø 8.5","Incandescente","GX53SMD","Interior","S/C",,,,"DESCONTINUADO"
"143","EM2015-E27/B","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","NA","Blanco","NA","20","NA","NA","NA","N/A","E27","1",,"16 Ø x 10.2","Ø 11.7","Incandescente","GX53SMD","Interior","S/C",,,,"A"
"144","EM2015-E27/S","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","NA","Satinado","NA","20","NA","NA","NA","N/A","E27","1",,"16 Ø x 10.2","Ø 11.7","Incandescente","GX53SMD","Interior","S/C",,,,"B"
"145","EM2015C-E27/B","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Blanco","NA","20","NA","NA","NA","N/A","E27","1",,"14.5 Ø x 11.4","Ø 11.7","Incandescente","GX53SMD","Interior","S/C",,,,"A"
"146","EM2015C-E27/S","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","NA","20","NA","NA","NA","N/A","E27","1",,"14.5 Ø x 11.4","Ø 11.7","Incandescente","GX53SMD","Interior","S/C",,,,"A"
"147","EM2020C-E27/B","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Blanco","NA","20","NA","NA","NA","N/A","E27","1",,"14.5 Ø x 13.2","Ø 11.7","Incandescente","GX53SMD","Interior","S/C",,,,"A"
"148","EM2020C-E27/S","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","NA","20","NA","NA","NA","N/A","E27","1",,"14.5 Ø x 13.2","Ø 11.7","Incandescente","GX53SMD","Interior","S/C",,,,"A"
"149","EM2020-E27/B","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","NA","Blanco","NA","20","NA","NA","NA","N/A","E27","1",,"16 Ø x 13","Ø 11.7","Incandescente","GX53SMD","Interior","S/C",,,,"B"
"150","EM2020-E27/S","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","NA","Satinado","NA","20","NA","NA","NA","N/A","E27","1",,"16 Ø x 13","Ø 11.7","Incandescente","GX53SMD","Interior","S/C",,,,"B"
"151","EM5080C-E27/B","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Blanco","NA","20","NA","NA","NA","N/A","E27","1",,"14.5 Ø x 13.7","Ø 11.2","Incandescente","GX53SMD","Interior","S/C",,,,"A"
"152","EM5080C-E27/S","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","NA","20","NA","NA","NA","N/A","E27","1",,"14.5 Ø x 13.7","Ø 11.2","Incandescente","GX53SMD","Interior","S/C",,,,"C"
"153","5011/N","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Cristal","Negro","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"19 x 9.5 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"154","5011/B","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Cristal","Blanco","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"19 x 9.5 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"155","5031/N","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Cristal","Negro","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"21 x 10.5 x 9.5 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"156","5031/B","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Cristal","Blanco","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"21 x 10.5 x 9.5 ","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"157","5192/N","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Cristal","Negro","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"18 x 26.6 x 12.7","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"158","5192/G","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Cristal","Gris","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"18 x 26.6 x 12.7","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"159","5194/N","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Cristal","Negro","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"18 x 26.6 x 12.7","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"160","5194/G","Muro","Fule","60","50-60 Hz","127 V~","0.5","63","Aluminio","Cristal","Gris","N/A","44","N/A","N/A","N/A","N/A","E27","1",,"18 x 26.6 x 12.7","N/A","Incandescente","Opcional","Exterior","S/C",,,,"A"
"161","N450B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"22.5 Øx 10 x ( 10 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"162","N450S","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"22.5 Ø x 10 x ( 10 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"163","N850S","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"26 Ø x 10 x ( 19  Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"164","N850B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"26 Ø x 10 x ( 19  Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"165","NE350/B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"18.3  Øx 10 ( 14.4 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"166","NE350/S","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"18.3  Ø x 10 ( 14.4 Ø  BASE )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"167","JB11-9","Techo","Wingmei","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"22.5 Ø x  9  ( 17.5 Ø  BASE ) ","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"168","JB11-12","Techo","Wingmei","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"29.7 Ø x 9    ( 24.5 Ø  BASE ) ","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"169","BL24","Techo","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satin","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"30 Ø x 7.8 ( 23 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"170","BL24-CH","Techo","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Chocolate","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"30 Ø x 7.8 ( 23 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"B"
"171","BL24-CR","Techo","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Chapa raiz","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"30 Ø x 7.8 ( 23 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"172","BL24WH","Techo","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"30 Ø x 7.8 ( 23 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"173","A022","Techo","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Cristal ","N/A","20","N/A","N/A","N/A","N/A","E27","1",," 25 Ø x 9","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"174","A040","Techo","Guanyao Glass","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Cristal ","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"34 x 8.2 ( 21 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"175","SL-1820","Techo","Brilux","60","50-60 Hz","127 V~","0.5","63","Acero","Cristal","Satinado","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"29 Ø x 6.5  ( 19 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"176","AE634/B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Aluminio","CRISTAL OPALINO","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"16.5 Ø x 9.6  ( 15.4 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"177","AE634/N","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Aluminio","CRISTAL OPALINO","Negro","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"16.5 Ø x 9.6  ( 15.4 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"178","AE714/B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Aluminio","CRISTAL OPALINO","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"18.5 Ø x 10  ( 15.4 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"179","AE714/N","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Aluminio","CRISTAL OPALINO","Negro","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"18.5  Ø x 10  ( 15.4 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"180","BR6/B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL OPALINO","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"15 Ø x 17","N/A","Incandescente","Opcional","Interior","S/C",,,,"A"
"181","BR6/N","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL OPALINO","Negro","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"15 Ø x 17","N/A","Incandescente","Opcional","Interior","S/C",,,,"C"
"182","BR8/B","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL OPALINO","Blanco","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20 Ø x 23  (13.3 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
"183","BR8/N","Techo","Nacional","60","50-60 Hz","127 V~","0.5","63","Acero","CRISTAL OPALINO","Negro","N/A","20","N/A","N/A","N/A","N/A","E27","1",,"20 Ø x 23  (13.3 Ø INTERNO )","N/A","Incandescente","Opcional","Interior","S/C",,,,"DESCONTINUADO"
